temperature_K,zero_vibr_energy,log10_k_diss_level_0,log10_k_diss_level_1,log10_k_diss_level_2,log10_k_diss_level_3,log10_k_diss_level_4,log10_k_diss_level_5,log10_k_diss_level_6,log10_k_diss_level_7,log10_k_diss_level_8,log10_k_diss_level_9,log10_k_diss_level_10,log10_k_diss_level_11,log10_k_diss_level_12,log10_k_diss_level_13,log10_k_diss_level_14,log10_k_diss_level_15,log10_k_diss_level_16,log10_k_diss_level_17,log10_k_diss_level_18,log10_k_diss_level_19,log10_k_diss_level_20,log10_k_diss_level_21,log10_k_diss_level_22,log10_k_diss_level_23,log10_k_diss_level_24,log10_k_diss_level_25,log10_k_diss_level_26,log10_k_diss_level_27,log10_k_diss_level_28,log10_k_diss_level_29,log10_k_diss_level_30,log10_k_diss_level_31,log10_k_diss_level_32,log10_k_diss_level_33,log10_k_diss_level_34,log10_k_diss_level_35,log10_k_diss_level_36,log10_k_diss_level_37,log10_k_diss_level_38,log10_k_diss_level_39,log10_k_diss_level_40,log10_k_diss_level_41,log10_k_diss_level_42,log10_k_diss_level_43,log10_k_diss_level_44,log10_k_diss_level_45,log10_k_diss_level_46,reaction_N2N,reaction_N2N2,reaction_N2O,reaction_NON,reaction_NOO,reaction_O2O,reaction_O2O2
2900,0.145395613296594,-28.453883533935436,-27.879219128795576,-27.31161862195447,-26.75108201341211,-26.197609303168488,-25.651200491223634,-25.111855577577515,-24.57957456223016,-24.054357445181548,-23.536204226431696,-23.025114905980583,-22.521089483828213,-22.024127959974603,-21.534230334419735,-21.051396607163625,-20.575626778206257,-20.10692084754763,-19.645278815187766,-19.19070068112666,-18.743186445364298,-18.302736107900678,-17.869349668735815,-17.443027127869694,-17.023768485302316,-16.611573741033695,-16.206442895063837,-15.808375947392717,-15.417372898020343,-15.033433746946727,-14.656558494171854,-14.28674713969572,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
2950,0.145395613296594,-28.141914782727923,-27.57639783183829,-27.017832336775005,-26.466218297538063,-25.921555714127457,-25.383844586543216,-24.85308491478531,-24.32927669885376,-23.81241993874855,-23.302514634469695,-22.79956078601718,-22.303558393391004,-21.814507456591183,-21.332407975617702,-20.857259950470578,-20.38906338114979,-19.92781826765534,-19.473524609987248,-19.026182408145516,-18.58579166213012,-18.15235237194106,-17.72586453757836,-17.306328159041996,-16.893743236331975,-16.488109769448304,-16.089427758390993,-15.69769720316002,-15.312918103755386,-14.935090460177108,-14.564214272425168,-14.200289540499568,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
3000,0.145395613296594,-27.840155153229134,-27.283485902226847,-26.73365934922351,-26.190675494219136,-25.654534337213704,-25.12523587820724,-24.60278011719972,-24.087167054191173,-23.57839668918157,-23.07646902217093,-22.58138405315924,-22.093141782146496,-21.611742209132718,-21.137185334117888,-20.669471157102024,-20.208599678085104,-19.754570897067133,-19.307384814048127,-18.867041429028088,-18.433540742006993,-18.00688275298485,-17.58706746196167,-17.174094868937438,-16.76796497391215,-16.368677776885832,-15.976233277858478,-15.590631476830069,-15.21187237380061,-14.839955968770116,-14.474882261738568,-14.11665125270597,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
3050,0.145395613296594,-27.54810658707218,-26.99999989516025,-26.458630648431804,-25.92399884688684,-25.396104490525357,-24.874947579347367,-24.360528113352856,-23.852846092541842,-23.351901516914307,-22.857694386470264,-22.3702247012097,-21.889492461132612,-21.41549766623902,-20.948240316528906,-20.48772041200229,-20.033937952659148,-19.58689293849948,-19.146585369523315,-18.713015245730645,-18.28618256712145,-17.86608733369573,-17.452729545453508,-17.046109202394764,-16.646226304519498,-16.253080851827725,-15.86667284431945,-15.487002281994648,-15.114069164853326,-14.7478734928955,-14.388415266121152,-14.03569448453028,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
3100,0.145395613296594,-27.2653030094339,-26.72548741177963,-26.192307343397403,-25.66576280428722,-25.145853794449074,-24.63258031388299,-24.125942362588944,-23.62593994056695,-23.132573047817,-22.645841684339103,-22.165745850133245,-21.692285545199425,-21.225460769537662,-20.765271523147938,-20.31171780603027,-19.86479961818464,-19.424516959611047,-18.990869830309514,-18.563858230280033,-18.14348215952259,-17.729741618037192,-17.322636605823845,-16.922167122882538,-16.52833316921327,-16.141134744816057,-15.760571849690898,-15.38664448383778,-15.0193526472567,-14.658696339947676,-14.304675561910692,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
3150,0.145395613296594,-26.991307798282996,-26.45952464253894,-25.934278279565707,-25.41556870936329,-24.90339593193168,-24.3977599472709,-23.898660755380927,-23.406098356261783,-22.920072749913448,-22.44058393633594,-21.967631915529243,-21.50121668749335,-21.04133825222829,-20.587996609734038,-20.14119176001061,-19.700923703057995,-19.267192438876187,-18.83999796746521,-18.419340288825055,-18.00521940295571,-17.59763530985718,-17.19658800952947,-16.802077501972573,-16.414103787186484,-16.032666865171223,-15.657766735926788,-15.289403399453162,-14.927576855750347,-14.57228710481836,-14.22353414665718,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
3200,0.145395613296594,-26.72571149039303,-26.201714140412005,-25.684157878405063,-25.1730427043722,-24.668368618313416,-24.170135620228727,-23.678343710118114,-23.192992887981596,-22.71408315381915,-22.2416145076308,-21.775586949416528,-21.316000479176328,-20.862855096910224,-20.416150802618198,-19.97588759630026,-19.542065477956402,-19.11468444758662,-18.69374450519093,-18.279245650769333,-17.871187884321813,-17.46957120584837,-17.074395615349022,-16.685661112823748,-16.30336769827255,-15.927515371695446,-15.558104133092435,-15.1951339824635,-14.83860491980864,-14.488516945127875,-14.144870058421187,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
3250,0.145395613296594,-26.468129698661112,-25.95168279922102,-25.441584175995224,-24.937833828983717,-24.44043175818649,-23.94937796360357,-23.464672445234935,-22.9863152030806,-22.51430623714055,-22.0486455474148,-21.589333133903335,-21.13636899660615,-20.689753135523272,-20.249485550654676,-19.81556624200038,-19.38799520956037,-18.96677245333464,-18.551897973323214,-18.14337176952609,-17.74119384194325,-17.345364190574696,-16.95588281542044,-16.57274971648047,-16.195964893754784,-15.825528347243395,-15.461440076946314,-15.103700082863512,-14.752308364994995,-14.407264923340781,-14.06856975790085,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
3300,0.145395613296594,-26.218201218355343,-25.709080015364194,-25.206217039553113,-24.70961229092211,-24.219265769471168,-23.73517747520031,-23.25734740810952,-22.78577556819881,-22.320461955468165,-21.861406569917605,-21.408609411547108,-20.962070480356676,-20.521789776346328,-20.087767299516045,-19.660003049865843,-19.238497027395706,-18.823249232105635,-18.414259663995647,-18.01152832306574,-17.615055209315898,-17.22484032274612,-16.84088366335643,-16.463185231146802,-16.091745026117238,-15.726563048267758,-15.367639297598359,-15.014973774109023,-14.668566477799757,-14.328417408670571,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
3350,0.145395613296594,-25.97558630258319,-25.473576013810767,-24.977736543333506,-24.488067891151406,-24.004570057264456,-23.52724304167268,-23.056086844376054,-22.5911014653746,-22.132286904668298,-21.679643162257165,-21.233170238141184,-20.792868132320358,-20.3587368447947,-19.930776375564196,-19.50898672462886,-19.093367891988677,-18.683919877643646,-18.280642681593786,-17.883536303839094,-17.49260074437956,-17.107836003215173,-16.729242080345955,-16.35681897577189,-15.990566689492983,-15.630485221509241,-15.276574571820671,-14.92883474042725,-14.587265727328985,-14.251867532525889,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
3400,0.145395613296594,-25.739965089588406,-25.24486032148001,-24.755841487523554,-24.272908587719037,-23.79606162206645,-23.32530059056581,-22.8606254932171,-22.40203633002034,-21.949533100975508,-21.503115806082626,-21.062784445341673,-20.62853901875265,-20.200379526315576,-19.77830596803043,-19.362318343897233,-18.952416653915968,-18.54860089808663,-18.150871076409242,-17.759227188883802,-17.37366923551029,-16.99419721628871,-16.620811131219074,-16.253510980301375,-15.892296763535603,-15.537168480921776,-15.188126132459901,-14.845169718149952,-14.508299237991936,-14.177514691985866,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
3450,0.145395613296594,-25.5110361664985,-25.022640373075806,-24.540248045647207,-24.063859184212706,-23.593473788772293,-23.12909185932599,-22.670713395873776,-22.218338398415668,-21.77196686695165,-21.33159880148174,-20.897234202005915,-20.468873068524186,-20.046515401036558,-19.63016119954302,-19.21981046404359,-18.81546319453825,-18.417119391026997,-18.024779053509853,-17.638442181986814,-17.258108776457863,-16.883778836923007,-16.515452363382252,-16.15312935583559,-15.796809814283016,-15.446493738724547,-15.102181129160185,-14.76387198558991,-14.43156630801373,-14.105264096431654,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
3500,0.145395613296594,-25.288515255899902,-24.80664023615263,-24.330688527648853,-23.860660130388574,-23.396555044371784,-22.9383732695985,-22.48611480606871,-22.039779653782425,-21.599367812739633,-21.164879282940344,-20.736314064384548,-20.313672157072244,-19.896953561003443,-19.486158276178134,-19.08128630259633,-18.682337640258016,-18.289312289163195,-17.90221024931188,-17.52103152070407,-17.145776103339752,-16.776443997218927,-16.413035202341604,-16.055549718707773,-15.703987546317434,-15.358348685170599,-15.018633135267272,-14.684840896607435,-14.356971969191088,-14.03502635301825,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
3550,0.145395613296594,-25.072134013151224,-24.59659944367698,-24.126910247269624,-23.66306642392916,-23.205067973655577,-22.7529148964489,-22.30660719230911,-21.866144861236215,-21.431527903230208,-21.0027563182911,-20.57983010641888,-20.16274926761354,-19.751513801875102,-19.34612370920355,-18.946578989598898,-18.55287964306113,-18.165025669590243,-17.78301706918626,-17.40685384184918,-17.03653598757898,-16.672063506375668,-16.313436398239254,-15.960654663169727,-15.613718301167083,-15.272627312231341,-14.937381696362499,-14.607981453560539,-14.284426583825466,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
3600,0.145395613296594,-24.861638923686346,-24.392271923650473,-23.928674483593234,-23.470846603514634,-23.018788283414665,-22.572499523293345,-22.131980323150657,-21.697230682986614,-21.268250602801203,-20.845040082594437,-20.427599122366303,-20.0159277221168,-19.610025881845942,-19.209893601553716,-18.81553088124014,-18.42693772090519,-18.044114120548873,-17.667060080171204,-17.295775599772178,-16.930260679351786,-16.570515318910026,-16.21653951844691,-15.868333277962426,-15.525896597456573,-15.189229476929366,-14.858331916380807,-14.533203915810876,-14.213845475219578,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
3650,0.145395613296594,-24.65679029073582,-24.19342501650319,-23.735755527746534,-23.28378182446584,-22.83750390666111,-22.396921774332355,-21.962035427479567,-21.532844866102753,-21.1093500902019,-20.691551099777026,-20.279447894828113,-19.87304047535516,-19.472328841358184,-19.07731299283717,-18.687992929792134,-18.304368652223058,-17.926440160129943,-17.554207453512806,-17.187670532371648,-16.826829396706447,-16.47168404651721,-16.12223448180395,-15.778480702566652,-15.440422708805315,-15.108060500519954,-14.78139407771057,-14.460423440377147,-14.145148588519687,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
3700,0.145395613296594,-24.457361304928128,-23.999838571968695,-23.547939806712993,-23.101665009161024,-22.66101417931278,-22.225987317168283,-21.796584422727506,-21.372805495990477,-20.95465053695717,-20.542119545627607,-20.13521252200177,-19.733929466079655,-19.338270377861285,-18.948235257346642,-18.56382410453574,-18.185036919428562,-17.81187370202511,-17.444334452325403,-17.082419170329437,-16.726127856037195,-16.37546050944868,-16.030417130563908,-15.69099771938286,-15.35720227590554,-15.02903080013196,-14.70648329206212,-14.389559751696009,-14.078260179033624,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
3750,0.145395613296594,-24.263137188142196,-23.811304118035338,-23.36502507707436,-22.924300065259263,-22.489129082590036,-22.059512129066704,-21.63544920468924,-21.21694030945767,-20.80398544337197,-20.396584606432164,-19.994737798638226,-19.598445019990162,-19.20770627048799,-18.82252155013169,-18.442890858921277,-18.06881419685674,-17.700291563938073,-17.3373229601653,-16.979908385538412,-16.6280478400574,-16.281741323722258,-15.940988836533005,-15.605790378489628,-15.276145949592125,-14.952055549840509,-14.633519179234781,-14.320536837774927,-14.013108525460948,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
3800,0.145395613296594,-24.073914404784315,-23.62762409534693,-23.186819682250757,-22.751501165495803,-22.32166854508205,-21.89732182100953,-21.478460993278215,-21.06508606188812,-20.65719702683924,-20.25479388813158,-19.857876645765128,-19.466445299739885,-19.080499850055862,-18.700040296713052,-18.325066639711466,-17.955578879051085,-17.59157701473191,-17.233061046753964,-16.88003097511724,-16.532486799821726,-16.190428520867417,-15.853856138254333,-15.522769651982456,-15.19716906205179,-14.877054368462344,-14.562425571214122,-14.253282670307108,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
3850,0.145395613296594,-23.889499934371074,-23.44861115111335,-23.013141867476858,-22.5830920834616,-22.15846179906757,-21.739251014294783,-21.325459729143223,-20.917087943612906,-20.514135657703815,-20.116602871415967,-19.724489584749346,-19.337795797703954,-18.956521510279803,-18.580666722476877,-18.210231434295196,-17.845215645734744,-17.485619356795517,-17.13144256747753,-16.78268527778079,-16.439347487705273,-16.101429197250987,-15.768930406417942,-15.441851115206125,-15.120191323615535,-14.803951031646186,-14.49313023929808,-14.1877289465712,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
3900,0.145395613296594,-23.709710599926492,-23.274087487200156,-22.84381914734188,-22.418905580351662,-21.999346786229502,-21.585142764975412,-21.17629351658938,-20.772799041071412,-20.374659338421505,-19.981874408639662,-19.59444425172588,-19.212368867680148,-18.835648256502488,-18.464282418192884,-18.098271352751347,-17.73761506017787,-17.382313540472442,-17.032366793635088,-16.687774819665805,-16.34853761856457,-16.014655190331396,-15.68612753496629,-15.36295465246924,-15.045136542840245,-14.732673206079319,-14.425564642186464,-14.123810851161661,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
3950,0.145395613296594,-23.534372447256956,-23.10388425760526,-22.678687721244266,-22.258782838173985,-21.84416960839441,-21.434848031905553,-21.0308181087074,-20.632079838799967,-20.238633222183235,-19.850478258857226,-19.467614948821918,-19.090043292077315,-18.71776328862343,-18.35077493846025,-17.98907824158779,-17.63267319800603,-17.281559807714977,-16.935738070714642,-16.595207987005026,-16.259969556586114,-15.930022779457904,-15.605367655620414,-15.28600418507363,-14.971932367817546,-14.663152203852183,-14.35966369317754,-14.061466835793597,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
4000,0.145395613296594,-23.363320170660486,-22.937841011009308,-22.5175919325762,-22.102572935361152,-21.692784019364165,-21.288225184585258,-20.888896431024406,-20.49479775868163,-20.10592916755692,-19.72229065765028,-19.3438822289617,-18.970703881491183,-18.60275561523874,-18.240037430204353,-17.882549326388045,-17.530291303789795,-17.18326336240961,-16.841465502247495,-16.504897723303458,-16.173560025577476,-15.84745240906956,-15.526574873779715,-15.210927419707932,-14.90051004685421,-14.595322755218561,-14.295365544800989,-14.000638415601472,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
4050,0.145395613296594,-23.196396581065095,-22.775805174511852,-22.360383767865763,-21.950132361126833,-21.545050954295053,-21.145139547370444,-20.750398140352985,-20.360826733242693,-19.976425326039553,-19.597193918743578,-19.22313251135476,-18.854241103873086,-18.490519696298584,-18.13196828863123,-17.778586880871046,-17.430375473018014,-17.08733406507213,-16.749462657033416,-16.416761248901867,-16.08922984067747,-15.766868432360225,-15.449677023950146,-15.137655615447219,-14.830804206851443,-14.529122798162835,-14.232611389381391,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,True,False,False,False,False,False,False
